"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc","stimulus_id","isi","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen"
"null","","final_decisions_no_response","html-keyboard-response","1363","2062391","0.0-4.0-212.0-2.0-0.0","12","11","0","0","","","","","null","","","","210","","","","","","","","","","1","","","","","","","","3","","","","","","","","","200.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1364","2065483","0.0-4.0-212.0-3.0","12","11","0","0","","","","","null","","","","210","","","","","","","","","","","","","","","","","","3","","","","","","","","","201","2.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1365","2067801","0.0-4.0-213.0-0.0","12","11","0","0","","","","","null","","","","211","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","24","47","faces","body_parts","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","50","50","203.5","1.5","","","","","","","","","","unchosen","1","gain4","no_gain5",""
"null","","final_decisions_no_response","html-keyboard-response","1366","2069667","0.0-4.0-213.0-2.0-0.0","12","11","0","0","","","","","null","","","","211","","","","","","","","","","1","","","","","","","","3","","","","","","","","","205","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1367","2071633","0.0-4.0-213.0-3.0","12","11","0","0","","","","","null","","","","211","","","","","","","","","","","","","","","","","","3","","","","","","","","","205.5","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1368","2074209","0.0-4.0-214.0-0.0","12","11","0","0","","","","","null","","","","212","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","3","3","57","34","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","50","50","206","1.5","","","","","","","","","","unchosen","0","no_gain4","gain5",""
"null","","final_decisions_no_response","html-keyboard-response","1369","2075450","0.0-4.0-214.0-2.0-0.0","12","11","0","0","","","","","null","","","","212","","","","","","","","","","1","","","","","","","","3","","","","","","","","","207.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1370","2077267","0.0-4.0-214.0-3.0","12","11","0","0","","","","","null","","","","212","","","","","","","","","","","","","","","","","","3","","","","","","","","","208","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1371","2079250","0.0-4.0-215.0-0.0","12","11","0","0","","","","","null","","","","213","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","14","48","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","209","1.5","","","","","","","","","","unchosen","1","gain6","no_gain1",""
"null","","final_decisions_no_response","html-keyboard-response","1372","2080435","0.0-4.0-215.0-2.0-0.0","12","11","0","0","","","","","null","","","","213","","","","","","","","","","1","","","","","","","","3","","","","","","","","","210.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1373","2081350","0.0-4.0-215.0-3.0","12","11","0","0","","","","","null","","","","213","","","","","","","","","","","","","","","","","","3","","","","","","","","","211","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1374","2083884","0.0-4.0-216.0-0.0","12","11","0","0","","","","","null","","","","214","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","3","3","33","57","faces","objects","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","211.5","1.5","","","","","","","","","","unchosen","1","gain1","no_gain4",""
"null","","final_decisions_no_response","html-keyboard-response","1375","2085234","0.0-4.0-216.0-2.0-0.0","12","11","0","0","","","","","null","","","","214","","","","","","","","","","1","","","","","","","","3","","","","","","","","","213","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1376","2087451","0.0-4.0-216.0-3.0","12","11","0","0","","","","","null","","","","214","","","","","","","","","","","","","","","","","","3","","","","","","","","","213.5","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1377","2089250","0.0-4.0-217.0-0.0","12","11","0","0","","","","","null","","","","215","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","17","58","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","50","50","214.5","1.5","","","","","","","","","","chosen","0","no_gain2","gain4",""
"null","","final_decisions_no_response","html-keyboard-response","1378","2090435","0.0-4.0-217.0-2.0-0.0","12","11","0","0","","","","","null","","","","215","","","","","","","","","","1","","","","","","","","3","","","","","","","","","216","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1379","2091267","0.0-4.0-217.0-3.0","12","11","0","0","","","","","null","","","","215","","","","","","","","","","","","","","","","","","3","","","","","","","","","216.5","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1380","2093256","0.0-4.0-218.0-0.0","12","11","0","0","","","","","null","","","","216","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","3","3","22","57","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","217","1.5","","","","","","","","","","unchosen","1","gain3","no_gain4",""
"null","","final_decisions_no_response","html-keyboard-response","1381","2094433","0.0-4.0-218.0-2.0-0.0","12","11","0","0","","","","","null","","","","216","","","","","","","","","","1","","","","","","","","3","","","","","","","","","218.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1382","2096233","0.0-4.0-218.0-3.0","12","11","0","0","","","","","null","","","","216","","","","","","","","","","","","","","","","","","3","","","","","","","","","219","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1383","2098383","0.0-4.0-219.0-0.0","12","11","0","0","","","","","null","","","","217","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","3","3","55","39","objects","body_parts","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","50","50","220","1.5","","","","","","","","","","chosen","0","no_gain5","gain2",""
"null","","final_decisions_no_response","html-keyboard-response","1384","2099367","0.0-4.0-219.0-2.0-0.0","12","11","0","0","","","","","null","","","","217","","","","","","","","","","1","","","","","","","","3","","","","","","","","","221.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1385","2101116","0.0-4.0-219.0-3.0","12","11","0","0","","","","","null","","","","217","","","","","","","","","","","","","","","","","","3","","","","","","","","","222","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1386","2103783","0.0-4.0-220.0-0.0","12","11","0","0","","","","","null","","","","218","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","55","58","objects","objects","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","50","50","223","1.5","","","","","","","","","","chosen","0","no_gain5","gain4",""
"null","","final_decisions_no_response","html-keyboard-response","1387","2105048","0.0-4.0-220.0-2.0-0.0","12","11","0","0","","","","","null","","","","218","","","","","","","","","","1","","","","","","","","3","","","","","","","","","224.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1388","2106156","0.0-4.0-220.0-3.0","12","11","0","0","","","","","null","","","","218","","","","","","","","","","","","","","","","","","3","","","","","","","","","225","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1389","2108983","0.0-4.0-221.0-0.0","12","11","0","0","","","","","null","","","","219","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","3","3","32","39","faces","body_parts","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","50","50","225.5","1.5","","","","","","","","","","chosen","0","no_gain1","gain2",""
"null","","final_decisions_no_response","html-keyboard-response","1390","2110567","0.0-4.0-221.0-2.0-0.0","12","11","0","0","","","","","null","","","","219","","","","","","","","","","1","","","","","","","","3","","","","","","","","","227","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1391","2112467","0.0-4.0-221.0-3.0","12","11","0","0","","","","","null","","","","219","","","","","","","","","","","","","","","","","","3","","","","","","","","","227.5","0.5","","","","","","","","","","","","","",""
"632823","","final_decisions_block_over","html-keyboard-response","1392","2745293","0.0-4.0-221.0-5.0-0.0","12","11","0","0","","","","","83","","","","219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"688","","start_run","html-keyboard-response","1393","2745983","0.0-4.0-221.0-5.0-1.0","12","11","0","0","","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1394","2747496","0.0-4.0-222.0-0.0","12","11","0","0","","","","","null","","","","220","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","4","4","18","53","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","50","50","0","1.5","","","","","","","","","","unchosen","1","gain2","no_gain6",""
"null","","final_decisions_no_response","html-keyboard-response","1395","2747999","0.0-4.0-222.0-2.0-0.0","12","11","1","0","","","","","null","","","","220","","","","","","","","","","1","","","","","","","","4","","","","","","","","","1.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1396","2749005","0.0-4.0-222.0-3.0","12","11","0","0","","","","","null","","","","220","","","","","","","","","","","","","","","","","","4","","","","","","","","","2","1","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1397","2750520","0.0-4.0-223.0-0.0","12","11","0","0","","","","","null","","","","221","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","3000","4","4","39","55","body_parts","objects","Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","50","50","3","1.5","","","","","","","","","","chosen","1","gain2","no_gain5",""
"null","","final_decisions_no_response","html-keyboard-response","1398","2751028","0.0-4.0-223.0-2.0-0.0","12","11","1","0","","","","","null","","","","221","","","","","","","","","","1","","","","","","","","4","","","","","","","","","4.5","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1399","2754329","0.0-4.0-223.0-3.0","12","11","0","0","","","","","null","","","","221","","","","","","","","","","","","","","","","","","4","","","","","","","","","5","2.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1400","2756060","0.0-4.0-224.0-0.0","12","11","0","0","","","","","null","","","","222","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1000","4","4","33","53","faces","objects","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","50","50","7.5","1.5","","","","","","","","","","unchosen","1","gain1","no_gain6",""
"null","","final_decisions_no_response","html-keyboard-response","1401","2757543","0.0-4.0-224.0-2.0-0.0","12","11","1","0","","","","","null","","","","222","","","","","","","","","","1","","","","","","","","4","","","","","","","","","9","0.5","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","1402","2758250","0.0-4.0-224.0-3.0","12","11","0","0","","","","","null","","","","222","","","","","","","","","","","","","","","","","","4","","","","","","","","","9.5","0.5","","","","","","","","","","","","","",""
"null","","final_decisions","html-keyboard-response","1403","2760943","0.0-4.0-225.0-0.0","12","11","0","0","","","","","null","","","","223","NaN","NaN","NaN","NaN","","","","","","1","","0","","","","1500","4","4","22","36","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","50","50","10","1.5","","","","","","","","","","unchosen","1","gain3","no_gain3",""
"null","","final_decisions_no_response","html-keyboard-response","1404","2762600","0.0-4.0-225.0-2.0-0.0","12","11","1","0","","","","","null","","","","223","","","","","","","","","","1","","","","","","","","4","","","","","","","","","11.5","0.5","","","","","","","","","","","","","",""
