"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc","stimulus_id","isi","item_id","outcome","response_rt","deliberation_reward_tally"
"null","","isi_outcome_learning","html-keyboard-response","659","774419","0.0-3.0-62.0-1.0","1","1","0","0","","","","","null","","","","60","","","","","","","","","","","","","","","","2","","","","","","","","","65.50000000000004","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","660","775931","0.0-3.0-62.0-2.0","1","1","0","0","","","","","null","NaN","","","60","","","","","","","","1","","","","","","","","2","","","","","","","","","65.60000000000004","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","661","776039","0.0-3.0-62.0-3.0","1","1","0","0","","","","","null","","","","60","","","","","","","","","","","","","","","","2","","","","","","","","","67.10000000000004","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","662","777546","0.0-3.0-63.0-0.0","1","1","0","0","","","","","null","","","","61","","","","","","","","","","0","","","","3500","","2","","","","","","","","","67.20000000000003","1.5","","","","51","3500","E","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","663","777657","0.0-3.0-63.0-1.0","1","1","0","0","","","","","null","","","","61","","","","","","","","","","","","","","","","2","","","","","","","","","68.70000000000003","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","664","779163","0.0-3.0-63.0-2.0","1","1","0","0","","","","","null","NaN","","","61","","","","","","","","1","","","","","","","","2","","","","","","","","","68.80000000000003","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","665","779272","0.0-3.0-63.0-3.0","1","1","0","0","","","","","null","","","","61","","","","","","","","","","","","","","","","2","","","","","","","","","70.30000000000003","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","666","780776","0.0-3.0-64.0-0.0","1","1","0","0","","","","","null","","","","62","","","","","","","","","","0","","","","1500","","2","","","","","","","","","70.40000000000002","1.5","","","","36","1500","I","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","667","780881","0.0-3.0-64.0-1.0","1","1","0","0","","","","","null","","","","62","","","","","","","","","","","","","","","","2","","","","","","","","","71.90000000000002","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","668","782391","0.0-3.0-64.0-2.0","1","1","0","0","","","","","null","NaN","","","62","","","","","","","","1","","","","","","","","2","","","","","","","","","72.00000000000001","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","669","782498","0.0-3.0-64.0-3.0","1","1","0","0","","","","","null","","","","62","","","","","","","","","","","","","","","","2","","","","","","","","","73.50000000000001","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","670","784007","0.0-3.0-65.0-0.0","1","1","0","0","","","","","null","","","","63","","","","","","","","","","0","","","","1500","","2","","","","","","","","","73.60000000000001","1.5","","","","53","1000","G","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","671","784113","0.0-3.0-65.0-1.0","1","1","0","0","","","","","null","","","","63","","","","","","","","","","","","","","","","2","","","","","","","","","75.10000000000001","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","672","785615","0.0-3.0-65.0-2.0","1","1","0","0","","","","","null","NaN","","","63","","","","","","","","1","","","","","","","","2","","","","","","","","","75.2","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","673","785722","0.0-3.0-65.0-3.0","1","1","0","0","","","","","null","","","","63","","","","","","","","","","","","","","","","2","","","","","","","","","76.7","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","674","787236","0.0-3.0-66.0-0.0","1","1","0","0","","","","","null","","","","64","","","","","","","","","","0","","","","2000","","2","","","","","","","","","76.8","1.5","","","","52","1000","D","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","675","787344","0.0-3.0-66.0-1.0","1","1","0","0","","","","","null","","","","64","","","","","","","","","","","","","","","","2","","","","","","","","","78.3","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","676","788848","0.0-3.0-66.0-2.0","1","1","0","0","","","","","null","NaN","","","64","","","","","","","","1","","","","","","","","2","","","","","","","","","78.39999999999999","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","677","788955","0.0-3.0-66.0-3.0","1","1","0","0","","","","","null","","","","64","","","","","","","","","","","","","","","","2","","","","","","","","","79.89999999999999","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","678","790467","0.0-3.0-67.0-0.0","1","1","0","0","","","","","null","","","","65","","","","","","","","","","0","","","","1000","","2","","","","","","","","","79.99999999999999","1.5","","","","53","1000","G","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","679","790576","0.0-3.0-67.0-1.0","1","1","0","0","","","","","null","","","","65","","","","","","","","","","","","","","","","2","","","","","","","","","81.49999999999999","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","680","792083","0.0-3.0-67.0-2.0","1","1","0","0","","","","","null","NaN","","","65","","","","","","","","1","","","","","","","","2","","","","","","","","","81.59999999999998","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","681","792192","0.0-3.0-67.0-3.0","1","1","0","0","","","","","null","","","","65","","","","","","","","","","","","","","","","2","","","","","","","","","83.09999999999998","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","682","793698","0.0-3.0-68.0-0.0","1","1","0","0","","","","","null","","","","66","","","","","","","","","","0","","","","1500","","2","","","","","","","","","83.19999999999997","1.5","","","","37","1000","K","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","683","793807","0.0-3.0-68.0-1.0","1","1","0","0","","","","","null","","","","66","","","","","","","","","","","","","","","","2","","","","","","","","","84.69999999999997","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","684","795311","0.0-3.0-68.0-2.0","1","1","0","0","","","","","null","NaN","","","66","","","","","","","","1","","","","","","","","2","","","","","","","","","84.79999999999997","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","685","795418","0.0-3.0-68.0-3.0","1","1","0","0","","","","","null","","","","66","","","","","","","","","","","","","","","","2","","","","","","","","","86.29999999999997","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","686","797934","0.0-3.0-69.0-0.0","1","1","0","0","","","","","null","","","","67","","","","","","","","","","0","","","","1500","","2","","","","","","","","","86.39999999999996","1.5","","","","21","1000","A","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","687","798708","0.0-3.0-69.0-1.0","1","1","0","0","","","","","null","","","","67","","","","","","","","","","","","","","","","2","","","","","","","","","87.89999999999996","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","688","801505","0.0-3.0-69.0-2.0","1","1","0","0","","","","","null","NaN","","","67","","","","","","","","1","","","","","","","","2","","","","","","","","","87.99999999999996","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","689","803107","0.0-3.0-69.0-3.0","1","1","0","0","","","","","null","","","","67","","","","","","","","","","","","","","","","2","","","","","","","","","89.49999999999996","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","690","806546","0.0-3.0-70.0-0.0","1","1","0","0","","","","","null","","","","68","","","","","","","","","","0","","","","1000","","2","","","","","","","","","89.59999999999995","1.5","","","","34","1500","J","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","691","808075","0.0-3.0-70.0-1.0","1","1","0","0","","","","","null","","","","68","","","","","","","","","","","","","","","","2","","","","","","","","","91.09999999999995","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","692","811465","0.0-3.0-70.0-2.0","1","1","0","0","","","","","null","NaN","","","68","","","","","","","","1","","","","","","","","2","","","","","","","","","91.19999999999995","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","693","811625","0.0-3.0-70.0-3.0","1","1","0","0","","","","","null","","","","68","","","","","","","","","","","","","","","","2","","","","","","","","","92.69999999999995","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","694","814308","0.0-3.0-71.0-0.0","1","1","0","0","","","","","null","","","","69","","","","","","","","","","0","","","","1000","","2","","","","","","","","","92.79999999999994","1.5","","","","52","1500","D","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","695","814688","0.0-3.0-71.0-1.0","1","1","0","0","","","","","null","","","","69","","","","","","","","","","","","","","","","2","","","","","","","","","94.29999999999994","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","696","817108","0.0-3.0-71.0-2.0","1","1","0","0","","","","","null","NaN","","","69","","","","","","","","1","","","","","","","","2","","","","","","","","","94.39999999999993","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","697","817737","0.0-3.0-71.0-3.0","1","1","0","0","","","","","null","","","","69","","","","","","","","","","","","","","","","2","","","","","","","","","95.89999999999993","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","698","819707","0.0-3.0-72.0-0.0","1","1","0","0","","","","","null","","","","70","","","","","","","","","","0","","","","1500","","2","","","","","","","","","95.99999999999993","1.5","","","","46","1000","L","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","699","820988","0.0-3.0-72.0-1.0","1","1","0","0","","","","","null","","","","70","","","","","","","","","","","","","","","","2","","","","","","","","","97.49999999999993","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","700","822830","0.0-3.0-72.0-2.0","1","1","0","0","","","","","null","NaN","","","70","","","","","","","","1","","","","","","","","2","","","","","","","","","97.59999999999992","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","701","823938","0.0-3.0-72.0-3.0","1","1","0","0","","","","","null","","","","70","","","","","","","","","","","","","","","","2","","","","","","","","","99.09999999999992","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","702","826307","0.0-3.0-73.0-0.0","1","1","0","0","","","","","null","","","","71","","","","","","","","","","0","","","","3000","","2","","","","","","","","","99.19999999999992","1.5","","","","21","1000","A","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","703","826688","0.0-3.0-73.0-1.0","1","1","0","0","","","","","null","","","","71","","","","","","","","","","","","","","","","2","","","","","","","","","100.69999999999992","0.1","","","","","","","","",""
"null","","show_reward","html-keyboard-response","704","829112","0.0-3.0-73.0-2.0","1","1","0","0","","","","","null","NaN","","","71","","","","","","","","1","","","","","","","","2","","","","","","","","","100.79999999999991","1.5","","","","","","","","NaN",""
"null","","iti_outcome_learning","html-keyboard-response","705","829574","0.0-3.0-73.0-3.0","1","1","0","0","","","","","null","","","","71","","","","","","","","","","","","","","","","2","","","","","","","","","102.29999999999991","0.1","","","","","","","","",""
