"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","warning","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","response_ends_trial","trial_duration","scramble_acc","chosen_left","old_pair","pair_type","old_response","pair_acc","choice_type","reward_type","stimulus_id","outcome_response","outcome_rt","outcome_acc"
"","outcome_estimation_no_response","","html-keyboard-response","927","54121811","0.0-4.0-70.0-2.0-0.0","11","1234","11","null","","","","null","","68","","","","","","","","","","","1","","","","","","","","","212.5","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","928","54124324","0.0-4.0-70.0-3.0","11","1234","11","null","","","","null","","68","","","","","","","","","","","1","","","","","","","","","213","2.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","929","54125837","0.0-4.0-71.0-0.0","11","1234","11","null","","","","null","","69","","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","1","H","0","","","","1500","3","1","","","","","","","","","215.5","1.5","","","","","","","","","","","","","","","","","","","unchosen","no_gain","12","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","930","54126340","0.0-4.0-71.0-2.0-0.0","11","1234","11","null","","","","null","","69","","","","","","","","","","","1","","","","","","","","","217","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","931","54127349","0.0-4.0-71.0-3.0","11","1234","11","null","","","","null","","69","","","","","","","","","","","1","","","","","","","","","217.5","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","932","54128858","0.0-4.0-72.0-0.0","11","1234","11","null","","","","null","","70","","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","1","F","0","","","","1000","3","1","","","","","","","","","218.5","1.5","","","","","","","","","","","","","","","","","","","chosen","no_gain","30","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","933","54129366","0.0-4.0-72.0-2.0-0.0","11","1234","11","null","","","","null","","70","","","","","","","","","","","1","","","","","","","","","220","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","934","54129876","0.0-4.0-72.0-3.0","11","1234","11","null","","","","null","","70","","","","","","","","","","","1","","","","","","","","","220.5","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","935","54131381","0.0-4.0-73.0-0.0","11","1234","11","null","","","","null","","71","","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","1","G","0","","","","1500","3","1","","","","","","","","","221","1.5","","","","","","","","","","","","","","","","","","","unchosen","no_gain","17","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","936","54131892","0.0-4.0-73.0-2.0-0.0","11","1234","11","null","","","","null","","71","","","","","","","","","","","1","","","","","","","","","222.5","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","937","54132900","0.0-4.0-73.0-3.0","11","1234","11","null","","","","null","","71","","","","","","","","","","","1","","","","","","","","","223","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","938","54134411","0.0-4.0-74.0-0.0","11","1234","11","null","","","","null","","72","","Stimuli/Experimental_stims/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg","1","A","0","","","","1000","3","1","","","","","","","","","224","1.5","","","","","","","","","","","","","","","","","","","unchosen","no_gain","50","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","939","54134926","0.0-4.0-74.0-2.0-0.0","11","1234","11","null","","","","null","","72","","","","","","","","","","","1","","","","","","","","","225.5","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","940","54135433","0.0-4.0-74.0-3.0","11","1234","11","null","","","","null","","72","","","","","","","","","","","1","","","","","","","","","226","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","941","54136941","0.0-4.0-75.0-0.0","11","1234","11","null","","","","null","","73","","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","1","F","0","","","","1000","3","1","","","","","","","","","226.5","1.5","","","","","","","","","","","","","","","","","","","unchosen","no_gain","36","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","942","54137450","0.0-4.0-75.0-2.0-0.0","11","1234","11","null","","","","null","","73","","","","","","","","","","","1","","","","","","","","","228","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","943","54137962","0.0-4.0-75.0-3.0","11","1234","11","null","","","","null","","73","","","","","","","","","","","1","","","","","","","","","228.5","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","944","54139472","0.0-4.0-76.0-0.0","11","1234","11","null","","","","null","","74","","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","1","K","0","","","","1500","3","1","","","","","","","","","229","1.5","","","","","","","","","","","","","","","","","","","unchosen","no_gain","55","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","945","54139982","0.0-4.0-76.0-2.0-0.0","11","1234","11","null","","","","null","","74","","","","","","","","","","","1","","","","","","","","","230.5","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","946","54140995","0.0-4.0-76.0-3.0","11","1234","11","null","","","","null","","74","","","","","","","","","","","1","","","","","","","","","231","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","947","54142502","0.0-4.0-77.0-0.0","11","1234","11","null","","","","null","","75","","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","1","E","0","","","","1000","4","1","","","","","","","","","232","1.5","","","","","","","","","","","","","","","","","","","unchosen","no_gain","41","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","948","54143014","0.0-4.0-77.0-2.0-0.0","11","1234","11","null","","","","null","","75","","","","","","","","","","","1","","","","","","","","","233.5","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","949","54143523","0.0-4.0-77.0-3.0","11","1234","11","null","","","","null","","75","","","","","","","","","","","1","","","","","","","","","234","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","950","54145037","0.0-4.0-78.0-0.0","11","1234","11","null","","","","null","","76","","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","1","C","0","","","","1500","4","1","","","","","","","","","234.5","1.5","","","","","","","","","","","","","","","","","","","chosen","no_gain","23","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","951","54145546","0.0-4.0-78.0-2.0-0.0","11","1234","11","null","","","","null","","76","","","","","","","","","","","1","","","","","","","","","236","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","952","54146554","0.0-4.0-78.0-3.0","11","1234","11","null","","","","null","","76","","","","","","","","","","","1","","","","","","","","","236.5","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","953","54148070","0.0-4.0-79.0-0.0","11","1234","11","null","","","","null","","77","","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","1","G","0","","","","2000","4","1","","","","","","","","","237.5","1.5","","","","","","","","","","","","","","","","","","","chosen","no_gain","58","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","954","54148578","0.0-4.0-79.0-2.0-0.0","11","1234","11","null","","","","null","","77","","","","","","","","","","","1","","","","","","","","","239","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","955","54150094","0.0-4.0-79.0-3.0","11","1234","11","null","","","","null","","77","","","","","","","","","","","1","","","","","","","","","239.5","1.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","956","54151603","0.0-4.0-80.0-0.0","11","1234","11","null","","","","null","","78","","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","1","H","0","","","","3000","4","1","","","","","","","","","241","1.5","","","","","","","","","","","","","","","","","","","unchosen","no_gain","12","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","957","54152114","0.0-4.0-80.0-2.0-0.0","11","1234","11","null","","","","null","","78","","","","","","","","","","","1","","","","","","","","","242.5","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","958","54154630","0.0-4.0-80.0-3.0","11","1234","11","null","","","","null","","78","","","","","","","","","","","1","","","","","","","","","243","2.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","959","54156139","0.0-4.0-81.0-0.0","11","1234","11","null","","","","null","","79","","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","1","K","0","","","","1000","4","1","","","","","","","","","245.5","1.5","","","","","","","","","","","","","","","","","","","unchosen","no_gain","55","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","960","54156653","0.0-4.0-81.0-2.0-0.0","11","1234","11","null","","","","null","","79","","","","","","","","","","","1","","","","","","","","","247","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","961","54157161","0.0-4.0-81.0-3.0","11","1234","11","null","","","","null","","79","","","","","","","","","","","1","","","","","","","","","247.5","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","962","54158670","0.0-4.0-82.0-0.0","11","1234","11","null","","","","null","","80","","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","1","K","0","","","","3500","4","1","","","","","","","","","248","1.5","","","","","","","","","","","","","","","","","","","chosen","no_gain","37","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","963","54159182","0.0-4.0-82.0-2.0-0.0","11","1234","11","null","","","","null","","80","","","","","","","","","","","1","","","","","","","","","249.5","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","964","54162197","0.0-4.0-82.0-3.0","11","1234","11","null","","","","null","","80","","","","","","","","","","","1","","","","","","","","","250","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","965","54163706","0.0-4.0-83.0-0.0","11","1234","11","null","","","","null","","81","","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","1","E","0","","","","1500","4","1","","","","","","","","","253","1.5","","","","","","","","","","","","","","","","","","","chosen","no_gain","48","NaN","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","966","54164220","0.0-4.0-83.0-2.0-0.0","11","1234","11","null","","","","null","","81","","","","","","","","","","","1","","","","","","","","","254.5","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","967","54165230","0.0-4.0-83.0-3.0","11","1234","11","null","","","","null","","81","","","","","","","","","","","1","","","","","","","","","255","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","968","54166737","0.0-4.0-84.0-0.0","11","1234","11","null","","","","null","","82","","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","1","I","0","","","","2000","4","1","","","","","","","","","256","1.5","","","","","","","","","","","","","","","","","","","unchosen","no_gain","15","NaN","NaN","0"
